batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
16,1024,4,14,4,49,32,128,0.9312,0.2934666666666667,,0.3665,2.5407333333333333,0.8007333333333334,,210.28356666666664,73.0151
16,1024,4,20,4,69,32,128,1.0533333333333335,0.4297333333333333,,0.5068,2.0785,0.8479666666666666,,214.15023333333332,74.35770000000001
16,1024,4,28,4,96,32,128,1.1339,0.6000666666666666,,0.7078666666666668,1.6018999999999999,0.8477,,213.3134,74.06716666666667
16,1024,8,3,3,35,32,128,0.9094333333333333,0.2116,,0.27399999999999997,3.319233333333333,0.7722333333333333,,167.42823333333334,58.134800000000006
16,1024,8,5,2,34,32,128,0.9082333333333333,0.20843333333333333,,0.2676,3.3939,0.7788666666666666,,133.22623333333334,46.2591
16,1024,8,7,3,50,32,128,0.9328333333333333,0.29636666666666667,,0.3668666666666667,2.5427666666666666,0.8079333333333333,,178.64143333333334,62.02823333333333
16,1024,8,10,3,71,32,128,1.055,0.4376,,0.5101,2.0683333333333334,0.8578666666666667,,182.4442,63.3487
16,1024,8,14,3,96,32,128,1.1357,0.6004999999999999,,0.6963333333333334,1.6309333333333333,0.8624,,180.70453333333333,62.74463333333333
16,1024,8,20,3,141,32,128,1.9362000000000001,0.9579333333333334,,1.1026999999999998,1.7558666666666667,0.8686333333333334,,167.5998,58.19436666666667
16,1024,8,28,4,193,32,128,2.2513,1.3732333333333333,,1.6169333333333331,1.3923333333333332,0.8492999999999999,,187.74163333333334,65.18806666666667
16,1024,12,3,2,31,32,128,0.9050666666666668,0.16876666666666665,,0.2152666666666667,4.205233333333333,0.7840000000000001,,151.03233333333333,52.441766666666666
16,1024,12,5,2,56,32,128,0.9363333333333334,0.3163,,0.3968,2.3598333333333334,0.7972333333333333,,147.9986,51.38843333333333
16,1024,12,7,3,74,32,128,1.0625333333333333,0.4845333333333333,,0.5537666666666666,1.9188,0.8749666666666668,,175.15763333333334,60.81863333333333
16,1024,12,10,3,110,32,128,1.2065666666666666,0.7319666666666667,,0.8372666666666667,1.4411333333333332,0.8742333333333333,,172.20656666666665,59.793933333333335
16,1024,12,14,3,147,32,128,1.9726,1.0247333333333335,,1.1559333333333333,1.7065333333333335,0.8864666666666666,,166.69206666666665,57.879200000000004
16,1024,12,20,3,206,32,128,2.3151333333333333,1.4326666666666668,,1.6871333333333334,1.3722333333333332,0.8492333333333333,,160.0427,55.570366666666665
16,1024,12,28,3,290,32,128,3.5249333333333333,2.2161666666666666,,2.403,1.4669,0.9222333333333333,,158.1823,54.92443333333333
16,1024,16,3,2,45,32,128,0.9264333333333333,0.24686666666666665,,0.2972333333333333,3.1168,0.8305666666666666,,158.74793333333332,55.12083333333334
16,1024,16,5,2,79,32,128,1.0733,0.5016333333333334,,0.5737,1.8709,0.8744333333333333,,144.39583333333334,50.13743333333333
16,1024,16,7,2,96,32,128,1.1372,0.6015333333333334,,0.6897666666666668,1.6486333333333334,0.8721,,145.93746666666667,50.672733333333326
16,1024,16,10,2,144,32,128,1.9288999999999998,0.9532666666666666,,1.1034,1.7484000000000002,0.8641666666666667,,136.87276666666665,47.52523333333334
16,1024,16,14,3,199,32,128,2.2884333333333333,1.3915,,1.6125999999999998,1.4191333333333336,0.8628999999999999,,161.75130000000001,56.16363333333334
16,1024,16,20,3,277,32,128,3.3999,2.0922666666666667,,2.2754999999999996,1.4941333333333333,0.9194666666666667,,159.55780000000001,55.40203333333333
16,1024,16,28,3,389,32,128,4.849566666666667,3.232333333333333,,3.1976666666666667,1.5166333333333333,1.0108333333333333,,159.45596666666668,55.36666666666667
16,1024,20,3,2,56,32,128,0.9542666666666667,0.31573333333333337,,0.39690000000000003,2.4042,0.7954333333333333,,147.93823333333333,51.367466666666665
16,1024,20,5,2,90,32,128,1.1384999999999998,0.5812333333333334,,0.6641666666666667,1.7142,0.8751666666666668,,142.0938,49.3381
16,1024,20,7,2,121,32,128,1.2447333333333335,0.8101333333333334,,0.9371999999999999,1.3281666666666667,0.8644333333333334,,135.38073333333332,47.007200000000005
16,1024,20,10,2,178,32,128,2.1744,1.2794333333333334,,1.4542000000000002,1.4953,0.8798,,128.35303333333334,44.567033333333335
16,1024,20,14,3,248,32,128,2.4674666666666667,1.7080333333333335,,2.0056333333333334,1.2302666666666668,0.8516333333333334,,162.0732,56.2754
16,1024,20,20,3,345,32,128,3.9079333333333337,2.6439333333333335,,2.8422666666666667,1.3749333333333336,0.9302333333333334,,159.0989,55.24266666666667
16,1024,20,28,3,482,32,128,5.768633333333334,4.053666666666667,,3.968166666666667,1.4537333333333333,1.0215333333333334,,159.20943333333332,55.28106666666667
16,1024,24,3,2,70,32,128,1.0658,0.4344666666666666,,0.5132333333333333,2.0781666666666667,0.847,,143.1115,49.69146666666666
16,1024,24,5,2,105,32,128,1.1991666666666667,0.7168,,0.8081999999999999,1.4837,0.8868999999999999,,136.23223333333334,47.30286666666667
